order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue,profit,region
ORD-88516919,CUST-131340,PROD-142306,2026-01-20,7,1600.63,0.05,10644.19,4921.67,West
ORD-77848044,CUST-573900,PROD-872556,2026-01-20,11,1146.27,0.05,11978.52,4441.56,South
ORD-12833342,CUST-644241,PROD-177940,2026-01-20,15,78.72,0.05,1121.76,337.15,Central
ORD-62439510,CUST-544728,PROD-735536,2026-01-20,2,2043.85,0.3,2861.39,1205.6,North
ORD-11774166,CUST-453828,PROD-262490,2026-01-20,10,173.54,0.1,1561.86,850.95,North
ORD-05175651,CUST-075918,PROD-332427,2026-01-20,5,24.2,0.0,121.0,42.3,South
ORD-92013638,CUST-704990,PROD-848126,2026-01-21,10,23.23,0.05,220.69,84.27,South
ORD-49686623,CUST-823345,PROD-090303,2026-01-21,10,50.07,0.3,350.49,163.17,South
ORD-82028783,CUST-520224,PROD-106996,2026-01-21,12,1629.21,0.15,16617.94,5993.11,West
ORD-53168142,CUST-369867,PROD-262490,2026-01-21,13,173.54,0.0,2256.02,1229.15,East
ORD-99606394,CUST-322848,PROD-641656,2026-01-21,13,576.93,0.0,7500.09,2697.11,Central
ORD-91564272,CUST-945568,PROD-474972,2026-01-22,7,1831.08,0.0,12817.56,5098.8,East
ORD-55669737,CUST-817719,PROD-809537,2026-01-22,1,42.26,0.0,42.26,16.05,South
ORD-51107922,CUST-581746,PROD-740649,2026-01-22,4,776.62,0.05,2951.16,1135.25,South
ORD-07593510,CUST-796467,PROD-220345,2026-01-22,2,69.7,0.3,97.58,34.24,North
ORD-56361526,CUST-062815,PROD-617072,2026-01-23,9,69.76,0.1,565.06,185.65,East
ORD-04862153,CUST-238857,PROD-757188,2026-01-23,2,18.0,0.2,28.8,15.55,Central
ORD-95741959,CUST-959391,PROD-936678,2026-01-23,4,25.14,0.2,80.45,33.92,Central
ORD-65722300,CUST-492088,PROD-490336,2026-01-23,10,130.71,0.0,1307.1,623.2,East
ORD-68228022,CUST-389257,PROD-992632,2026-01-23,5,2.93,0.0,14.65,4.4,North
ORD-44424743,CUST-263901,PROD-128223,2026-01-23,6,46.39,0.0,278.34,136.74,West
ORD-61417269,CUST-033324,PROD-775674,2026-01-24,2,1991.53,0.0,3983.06,1599.24,North
ORD-38740872,CUST-746789,PROD-713886,2026-01-24,7,324.61,0.0,2272.27,1106.49,East
ORD-96320800,CUST-144592,PROD-220345,2026-01-24,14,69.7,0.1,878.22,308.2,East
ORD-93025399,CUST-274499,PROD-309739,2026-01-24,11,382.55,0.0,4208.05,1478.95,Central
ORD-25479983,CUST-485441,PROD-468537,2026-01-24,10,294.76,0.2,2358.08,1106.32,North
ORD-00179090,CUST-953469,PROD-956588,2026-01-24,5,2257.64,0.3,7901.74,2280.98,East
ORD-01960841,CUST-879735,PROD-883409,2026-01-24,3,18.06,0.1,48.76,21.14,West
ORD-91351676,CUST-595604,PROD-121700,2026-01-25,12,139.42,0.3,1171.13,615.8,West
ORD-03017047,CUST-073109,PROD-022735,2026-01-26,2,27.2,0.1,48.96,22.52,West
ORD-52539619,CUST-684458,PROD-872556,2026-01-27,3,1146.27,0.2,2751.05,1020.07,North
ORD-96149380,CUST-581746,PROD-565599,2026-01-27,12,67.9,0.0,814.8,357.48,South
ORD-57501619,CUST-460236,PROD-034487,2026-01-27,9,141.56,0.3,891.83,295.85,West
ORD-73553218,CUST-714442,PROD-735267,2026-01-27,4,194.07,0.0,776.28,368.16,Central
ORD-38669680,CUST-246308,PROD-643359,2026-01-27,4,8.87,0.0,35.48,18.36,South
ORD-29662851,CUST-321372,PROD-618794,2026-01-27,12,114.28,0.15,1165.66,440.44,West
ORD-34578696,CUST-948509,PROD-795618,2026-01-27,12,772.66,0.3,6490.34,3027.28,North
ORD-76974808,CUST-537522,PROD-442115,2026-01-27,12,35.08,0.0,420.96,118.2,East
ORD-98218296,CUST-679883,PROD-442115,2026-01-28,6,35.08,0.05,199.96,56.14,West
ORD-13036530,CUST-589641,PROD-262490,2026-01-28,4,173.54,0.0,694.16,378.2,South
ORD-36118348,CUST-733442,PROD-808625,2026-01-28,3,9.35,0.1,25.24,10.75,South
ORD-09486758,CUST-969635,PROD-096853,2026-01-28,11,69.44,0.15,649.26,225.33,North
ORD-88838493,CUST-796467,PROD-615081,2026-01-28,13,312.29,0.05,3856.78,1921.66,North
ORD-72948313,CUST-921017,PROD-610074,2026-01-29,12,43.36,0.15,442.27,166.57,North
ORD-07249119,CUST-518557,PROD-169975,2026-01-29,5,1108.24,0.0,5541.2,1871.15,South
ORD-97391393,CUST-053666,PROD-720755,2026-01-29,15,204.85,0.0,3072.75,1239.0,West
ORD-31410264,CUST-592723,PROD-309739,2026-01-29,8,382.55,0.15,2601.34,914.26,East
ORD-09683957,CUST-970951,PROD-735267,2026-01-29,2,194.07,0.2,310.51,147.26,Central
ORD-59999651,CUST-342502,PROD-516359,2026-01-29,2,144.97,0.0,289.94,87.82,Central
ORD-82046909,CUST-896748,PROD-105630,2026-01-29,11,2484.65,0.05,25964.59,13149.44,South
ORD-63854690,CUST-676924,PROD-474882,2026-01-30,10,5.31,0.0,53.1,28.9,West
ORD-84698719,CUST-778674,PROD-808625,2026-01-30,2,9.35,0.15,15.89,6.77,South
ORD-24418211,CUST-922997,PROD-090303,2026-01-30,12,50.07,0.1,540.76,251.75,South
ORD-73722851,CUST-582259,PROD-746112,2026-01-30,15,2.95,0.2,35.4,14.76,West
ORD-40487091,CUST-926195,PROD-154616,2026-01-30,14,20.9,0.15,248.71,118.88,East
ORD-92985838,CUST-375530,PROD-039662,2026-01-31,11,784.84,0.1,7769.92,3618.15,North
ORD-64865020,CUST-323737,PROD-121700,2026-01-31,1,139.42,0.05,132.45,69.64,West
ORD-07049846,CUST-218256,PROD-341120,2026-01-31,6,18.11,0.15,92.36,42.07,West
ORD-36177364,CUST-728315,PROD-848126,2026-02-01,3,23.23,0.15,59.24,22.62,East
ORD-43986607,CUST-813428,PROD-071235,2026-02-01,12,1615.39,0.0,19384.68,9352.68,Central
ORD-24603287,CUST-876530,PROD-763172,2026-02-02,11,636.84,0.2,5604.19,2954.6,Central
ORD-63089053,CUST-246116,PROD-763172,2026-02-02,8,636.84,0.2,4075.78,2148.8,West
ORD-90644516,CUST-590483,PROD-580280,2026-02-02,13,174.54,0.2,1815.22,764.92,Central
ORD-53851762,CUST-053666,PROD-381308,2026-02-02,7,1193.85,0.05,7939.1,4267.57,West
ORD-48896888,CUST-864591,PROD-022735,2026-02-02,1,27.2,0.05,25.84,11.88,South
ORD-93398006,CUST-926452,PROD-133629,2026-02-02,11,65.33,0.1,646.77,246.41,West
ORD-07937429,CUST-598174,PROD-730442,2026-02-03,3,87.41,0.3,183.56,85.97,North
ORD-23874279,CUST-927636,PROD-048880,2026-02-03,3,145.08,0.15,369.95,191.12,Central
ORD-66716948,CUST-982848,PROD-341761,2026-02-03,7,2053.0,0.0,14371.0,4812.5,East
ORD-13959255,CUST-509660,PROD-683253,2026-02-04,11,30.08,0.05,314.34,134.49,North
ORD-11339461,CUST-321230,PROD-233045,2026-02-04,14,31.24,0.15,371.76,134.71,West
ORD-54202325,CUST-746902,PROD-966053,2026-02-04,5,27.49,0.15,116.83,42.24,South
ORD-01359939,CUST-558845,PROD-665569,2026-02-04,13,38.57,0.0,501.41,206.31,West
ORD-92539458,CUST-205177,PROD-048880,2026-02-04,3,145.08,0.05,413.48,213.61,West
ORD-81876685,CUST-326905,PROD-795618,2026-02-04,14,772.66,0.1,9735.52,4540.91,West
ORD-55051874,CUST-492088,PROD-490336,2026-02-04,6,130.71,0.05,745.05,355.22,East
ORD-07278575,CUST-809489,PROD-474972,2026-02-05,13,1831.08,0.3,16662.83,6628.44,North
ORD-95575619,CUST-128406,PROD-335843,2026-02-05,3,64.2,0.2,154.08,84.74,South
ORD-06652672,CUST-356447,PROD-262490,2026-02-06,3,173.54,0.0,520.62,283.65,West
ORD-53463381,CUST-742010,PROD-486426,2026-02-06,13,163.03,0.2,1695.51,657.28,East
ORD-56495250,CUST-647212,PROD-345658,2026-02-07,8,130.77,0.0,1046.16,558.0,Central
ORD-66507167,CUST-262672,PROD-061402,2026-02-07,4,17.9,0.15,60.86,24.89,North
ORD-98080288,CUST-370708,PROD-143537,2026-02-07,14,31.54,0.1,397.4,177.79,South
ORD-04324097,CUST-691564,PROD-096853,2026-02-07,5,69.44,0.1,312.48,108.45,North
ORD-96472511,CUST-653619,PROD-468537,2026-02-07,8,294.76,0.15,2004.37,940.37,East
ORD-48390634,CUST-434237,PROD-683253,2026-02-07,12,30.08,0.15,306.82,131.27,West
ORD-35231148,CUST-134255,PROD-071235,2026-02-07,13,1615.39,0.05,19950.07,9625.47,East
ORD-45064491,CUST-356447,PROD-519919,2026-02-08,9,150.03,0.0,1350.27,548.37,West
ORD-40911615,CUST-517396,PROD-883409,2026-02-08,13,18.06,0.0,234.78,101.79,South
ORD-36679068,CUST-878752,PROD-090303,2026-02-08,4,50.07,0.0,200.28,93.24,East
ORD-72225576,CUST-094743,PROD-133629,2026-02-09,7,65.33,0.0,457.31,174.23,West
ORD-25374463,CUST-988073,PROD-520071,2026-02-09,1,57.54,0.3,40.28,18.09,West
ORD-46440096,CUST-800516,PROD-735267,2026-02-09,14,194.07,0.3,1901.89,901.99,North
ORD-00928094,CUST-891392,PROD-486426,2026-02-09,6,163.03,0.2,782.54,303.36,East
ORD-80840584,CUST-685643,PROD-610074,2026-02-09,9,43.36,0.15,331.7,124.92,North
ORD-06332820,CUST-337512,PROD-615081,2026-02-10,7,312.29,0.0,2186.03,1089.2,North
ORD-45316957,CUST-025456,PROD-447641,2026-02-10,14,45.06,0.0,630.84,270.34,Central
ORD-15753092,CUST-845657,PROD-106996,2026-02-10,15,1629.21,0.15,20772.43,7491.39,East
ORD-02754558,CUST-538560,PROD-547578,2026-02-10,12,62.53,0.15,637.81,309.67,East
ORD-08625658,CUST-431985,PROD-277230,2026-02-10,9,23.83,0.2,171.58,75.96,West
ORD-84015829,CUST-926452,PROD-247160,2026-02-11,9,21.93,0.0,197.37,105.39,West
ORD-18478940,CUST-337512,PROD-582128,2026-02-11,7,1529.36,0.15,9099.69,2768.71,North
ORD-71046918,CUST-059686,PROD-247160,2026-02-11,15,21.93,0.2,263.16,140.52,South
ORD-77990943,CUST-127260,PROD-348581,2026-02-11,14,37.05,0.0,518.7,170.52,West
ORD-54920393,CUST-193180,PROD-332427,2026-02-11,9,24.2,0.0,217.8,76.14,West
ORD-04886083,CUST-589443,PROD-883409,2026-02-11,8,18.06,0.0,144.48,62.64,West
ORD-96716218,CUST-692377,PROD-677815,2026-02-11,13,24.04,0.2,250.02,107.43,East
ORD-34875334,CUST-453828,PROD-133629,2026-02-12,8,65.33,0.0,522.64,199.12,North
ORD-81078460,CUST-985574,PROD-603674,2026-02-12,6,1554.14,0.0,9324.84,3575.4,North
ORD-15934403,CUST-382144,PROD-617072,2026-02-12,8,69.76,0.0,558.08,183.36,East
ORD-24729184,CUST-002657,PROD-143537,2026-02-13,14,31.54,0.15,375.33,167.91,Central
ORD-95975520,CUST-467530,PROD-442115,2026-02-13,10,35.08,0.05,333.26,93.57,West
ORD-99148537,CUST-642484,PROD-262490,2026-02-13,11,173.54,0.15,1622.6,884.04,West
ORD-28939863,CUST-033324,PROD-702168,2026-02-13,8,53.24,0.3,298.14,141.12,North
ORD-18399961,CUST-644241,PROD-603674,2026-02-14,10,1554.14,0.05,14764.33,5661.05,Central
ORD-75859347,CUST-246308,PROD-862390,2026-02-14,13,174.02,0.0,2262.26,919.62,South
ORD-48998083,CUST-776049,PROD-041098,2026-02-14,10,24.37,0.0,243.7,128.6,Central
ORD-10248520,CUST-246116,PROD-757188,2026-02-14,8,18.0,0.0,144.0,77.76,West
ORD-06424590,CUST-741840,PROD-100511,2026-02-15,12,144.46,0.1,1560.17,551.77,West
ORD-61390245,CUST-662938,PROD-720755,2026-02-15,7,204.85,0.1,1290.56,520.38,North
ORD-79681331,CUST-201123,PROD-332427,2026-02-15,14,24.2,0.1,304.92,106.6,West
ORD-22825462,CUST-402250,PROD-233045,2026-02-15,13,31.24,0.05,385.81,139.8,Central
ORD-41015964,CUST-132471,PROD-580280,2026-02-15,4,174.54,0.1,628.34,264.78,West
ORD-70911878,CUST-021660,PROD-177940,2026-02-16,6,78.72,0.0,472.32,141.96,East
ORD-79602194,CUST-238767,PROD-862390,2026-02-16,1,174.02,0.15,147.92,60.13,North
ORD-28843257,CUST-851606,PROD-154616,2026-02-16,2,20.9,0.0,41.8,19.98,Central
ORD-89576849,CUST-070012,PROD-847687,2026-02-16,8,189.42,0.1,1363.82,583.78,North
ORD-67077017,CUST-104551,PROD-233045,2026-02-16,1,31.24,0.3,21.87,7.92,North
ORD-61084519,CUST-504887,PROD-367544,2026-02-17,9,44.74,0.0,402.66,115.56,East
ORD-75102778,CUST-439624,PROD-765354,2026-02-17,10,49.82,0.0,498.2,230.6,West
ORD-78256019,CUST-814240,PROD-367544,2026-02-17,13,44.74,0.05,552.54,158.57,West
ORD-47727935,CUST-337512,PROD-992635,2026-02-17,14,74.31,0.0,1040.34,399.7,North
ORD-66327002,CUST-186420,PROD-100511,2026-02-17,1,144.46,0.3,101.12,35.76,North
ORD-36048563,CUST-296400,PROD-437820,2026-02-17,2,240.94,0.3,337.32,165.86,West
ORD-34119978,CUST-475289,PROD-713886,2026-02-17,15,324.61,0.0,4869.15,2371.05,South
ORD-14975577,CUST-589641,PROD-317220,2026-02-17,10,44.17,0.0,441.7,236.9,South
ORD-76262297,CUST-885319,PROD-483594,2026-02-18,12,251.32,0.0,3015.84,1467.72,South
ORD-35612022,CUST-949023,PROD-641656,2026-02-18,6,576.93,0.1,3115.42,1120.34,North
ORD-82954883,CUST-402250,PROD-134752,2026-02-18,4,274.23,0.1,987.23,508.21,Central
ORD-01658602,CUST-558845,PROD-214337,2026-02-19,3,140.9,0.05,401.56,217.43,West
ORD-72001943,CUST-661921,PROD-730442,2026-02-19,13,87.41,0.2,909.06,425.78,South
ORD-17820606,CUST-772220,PROD-615081,2026-02-19,8,312.29,0.0,2498.32,1244.8,Central
ORD-77531408,CUST-238857,PROD-643359,2026-02-19,14,8.87,0.0,124.18,64.26,Central
ORD-23818828,CUST-475289,PROD-775674,2026-02-20,13,1991.53,0.3,18122.92,7276.54,South
ORD-69755255,CUST-837670,PROD-547578,2026-02-20,6,62.53,0.0,375.18,182.16,East
ORD-73078898,CUST-927636,PROD-876597,2026-02-20,2,46.13,0.3,64.58,21.53,Central
ORD-86741463,CUST-102218,PROD-379384,2026-02-21,4,1881.81,0.1,6774.52,2172.2,North
ORD-45889070,CUST-887657,PROD-367544,2026-02-21,4,44.74,0.15,152.12,43.66,Central
ORD-32608152,CUST-393683,PROD-332427,2026-02-21,13,24.2,0.05,298.87,104.48,East
ORD-38483191,CUST-379085,PROD-266559,2026-02-21,11,74.66,0.0,821.26,431.09,West
ORD-47322778,CUST-118466,PROD-395714,2026-02-22,1,1838.95,0.0,1838.95,750.05,Central
ORD-86381525,CUST-502233,PROD-096984,2026-02-23,5,1417.15,0.0,7085.75,2102.15,South
ORD-91842153,CUST-340227,PROD-483594,2026-02-23,1,251.32,0.3,175.92,85.62,West
ORD-44672619,CUST-633310,PROD-617072,2026-02-23,2,69.76,0.1,125.57,41.26,West
ORD-95396604,CUST-919134,PROD-643359,2026-02-23,3,8.87,0.2,21.29,11.02,South
ORD-53153081,CUST-102218,PROD-713886,2026-02-24,6,324.61,0.2,1558.13,758.74,North
ORD-28948150,CUST-625670,PROD-128223,2026-02-24,8,46.39,0.15,315.45,154.97,Central
ORD-97103806,CUST-296400,PROD-096984,2026-02-24,2,1417.15,0.0,2834.3,840.86,West
ORD-04366159,CUST-916066,PROD-757188,2026-02-25,12,18.0,0.0,216.0,116.64,South
ORD-75420441,CUST-720922,PROD-061402,2026-02-25,10,17.9,0.1,161.1,65.88,North
ORD-58937512,CUST-369867,PROD-059120,2026-02-25,4,224.45,0.0,897.8,321.24,East
ORD-65343264,CUST-776049,PROD-469609,2026-02-25,8,124.04,0.1,893.09,333.94,Central
ORD-77094081,CUST-820003,PROD-683253,2026-02-25,9,30.08,0.05,257.18,110.04,South
ORD-71958472,CUST-668739,PROD-338574,2026-02-26,4,140.36,0.0,561.44,282.56,South
ORD-61287099,CUST-919134,PROD-143537,2026-02-26,13,31.54,0.05,389.52,174.26,South
ORD-82038763,CUST-112121,PROD-082682,2026-02-26,3,127.46,0.15,325.02,148.13,North
ORD-94023398,CUST-113222,PROD-338574,2026-02-26,6,140.36,0.05,800.05,402.65,East
ORD-28400343,CUST-370708,PROD-090303,2026-02-26,14,50.07,0.3,490.69,228.44,South
ORD-51629473,CUST-153727,PROD-061402,2026-02-27,12,17.9,0.1,193.32,79.06,North
ORD-00206134,CUST-218689,PROD-580280,2026-02-28,11,174.54,0.15,1631.95,687.69,West
ORD-50410878,CUST-513518,PROD-041098,2026-02-28,6,24.37,0.1,131.6,69.44,Central
ORD-76357686,CUST-159642,PROD-121700,2026-02-28,1,139.42,0.0,139.42,73.31,North
ORD-45777473,CUST-843493,PROD-888052,2026-02-28,13,1618.0,0.2,16827.2,6270.26,South
ORD-15024005,CUST-178433,PROD-486426,2026-02-28,15,163.03,0.0,2445.45,948.0,Central
ORD-77480089,CUST-851606,PROD-105630,2026-02-28,6,2484.65,0.0,14907.9,7549.92,Central
ORD-76041707,CUST-460236,PROD-106996,2026-02-28,3,1629.21,0.0,4887.63,1762.68,West
ORD-95812503,CUST-154970,PROD-992635,2026-03-01,11,74.31,0.05,776.54,298.35,North
ORD-42754713,CUST-217330,PROD-565599,2026-03-01,7,67.9,0.0,475.3,208.53,South
ORD-07752814,CUST-315556,PROD-465143,2026-03-01,9,639.81,0.3,4030.8,1503.62,Central
ORD-56541071,CUST-020554,PROD-022735,2026-03-01,1,27.2,0.0,27.2,12.51,North
ORD-77469023,CUST-431985,PROD-062399,2026-03-02,1,1348.16,0.1,1213.34,487.3,West
ORD-17463216,CUST-452646,PROD-966053,2026-03-03,2,27.49,0.0,54.98,19.88,West
ORD-41800544,CUST-632131,PROD-763172,2026-03-03,12,636.84,0.0,7642.08,4029.0,West
ORD-18866345,CUST-718885,PROD-622194,2026-03-03,7,55.65,0.2,311.64,98.45,North
ORD-83050195,CUST-621954,PROD-702168,2026-03-03,14,53.24,0.15,633.56,299.88,West
ORD-87241195,CUST-919134,PROD-713886,2026-03-03,7,324.61,0.1,2045.04,995.84,South
ORD-55890964,CUST-835543,PROD-128223,2026-03-03,3,46.39,0.3,97.42,47.86,North
ORD-42048891,CUST-472035,PROD-465143,2026-03-03,4,639.81,0.2,2047.39,763.74,North
ORD-79517244,CUST-614431,PROD-486426,2026-03-04,10,163.03,0.3,1141.21,442.4,East
ORD-53113692,CUST-186420,PROD-474882,2026-03-04,4,5.31,0.05,20.18,10.98,North
ORD-07439606,CUST-148338,PROD-332427,2026-03-04,11,24.2,0.0,266.2,93.06,Central
ORD-85670370,CUST-959867,PROD-520071,2026-03-04,13,57.54,0.0,748.02,335.92,Central
ORD-13260000,CUST-150302,PROD-643359,2026-03-05,8,8.87,0.0,70.96,36.72,Central
ORD-64626191,CUST-578047,PROD-746112,2026-03-06,2,2.95,0.2,4.72,1.97,Central
ORD-11345611,CUST-467530,PROD-133629,2026-03-06,3,65.33,0.0,195.99,74.67,West
ORD-86128893,CUST-194912,PROD-367544,2026-03-06,14,44.74,0.05,595.04,170.77,South
ORD-47604281,CUST-073109,PROD-177940,2026-03-06,12,78.72,0.2,755.71,227.14,West
ORD-63457098,CUST-949023,PROD-090303,2026-03-06,8,50.07,0.1,360.5,167.83,North
ORD-04141835,CUST-021660,PROD-900201,2026-03-06,12,63.57,0.2,610.27,299.14,East
ORD-58195052,CUST-160072,PROD-059120,2026-03-06,2,224.45,0.2,359.12,128.5,East
ORD-85456565,CUST-152672,PROD-233045,2026-03-07,3,31.24,0.0,93.72,33.96,East
ORD-16978911,CUST-692377,PROD-096984,2026-03-07,8,1417.15,0.1,10203.48,3027.1,East
ORD-39391473,CUST-516368,PROD-872556,2026-03-07,4,1146.27,0.0,4585.08,1700.12,Central
ORD-02182216,CUST-319342,PROD-059120,2026-03-07,7,224.45,0.3,1099.8,393.52,Central
ORD-72535136,CUST-555192,PROD-177940,2026-03-08,3,78.72,0.15,200.74,60.33,Central
ORD-00864529,CUST-738720,PROD-100511,2026-03-08,1,144.46,0.0,144.46,51.09,South
ORD-36286269,CUST-520192,PROD-474882,2026-03-08,15,5.31,0.2,63.72,34.68,East
ORD-27309881,CUST-245943,PROD-641656,2026-03-08,5,576.93,0.05,2740.42,985.48,South
ORD-52626469,CUST-647212,PROD-563538,2026-03-08,8,42.55,0.0,340.4,161.76,Central
ORD-65442455,CUST-970405,PROD-872556,2026-03-08,9,1146.27,0.0,10316.43,3825.27,North
ORD-75719373,CUST-787183,PROD-848126,2026-03-08,2,23.23,0.3,32.52,12.42,West
ORD-83971657,CUST-247002,PROD-956588,2026-03-09,8,2257.64,0.3,12642.78,3649.58,North
ORD-85060800,CUST-937191,PROD-951955,2026-03-09,5,190.36,0.15,809.03,305.28,East
ORD-56720605,CUST-537220,PROD-465143,2026-03-09,13,639.81,0.3,5822.27,2171.9,East
ORD-05409369,CUST-647212,PROD-565599,2026-03-09,15,67.9,0.15,865.73,379.82,Central
ORD-45352949,CUST-054922,PROD-847687,2026-03-09,9,189.42,0.0,1704.78,729.72,East
ORD-23451150,CUST-116860,PROD-718103,2026-03-09,9,116.62,0.2,839.66,292.75,East
ORD-21192682,CUST-369867,PROD-039662,2026-03-09,3,784.84,0.0,2354.52,1096.41,East
ORD-84006225,CUST-716303,PROD-309739,2026-03-10,13,382.55,0.0,4973.15,1747.85,East
ORD-81168316,CUST-535027,PROD-617072,2026-03-10,10,69.76,0.3,488.32,160.44,East
ORD-78578981,CUST-878752,PROD-677815,2026-03-10,13,24.04,0.05,296.89,127.58,East
ORD-66524427,CUST-315189,PROD-615081,2026-03-10,2,312.29,0.1,562.12,280.08,North
ORD-42633238,CUST-517396,PROD-900201,2026-03-11,15,63.57,0.0,953.55,467.4,South
ORD-22646624,CUST-263687,PROD-847687,2026-03-11,12,189.42,0.1,2045.74,875.66,Central
ORD-94576901,CUST-602276,PROD-395714,2026-03-11,1,1838.95,0.0,1838.95,750.05,Central
ORD-12807652,CUST-893419,PROD-677815,2026-03-12,6,24.04,0.05,137.03,58.88,East
ORD-94813504,CUST-846748,PROD-447641,2026-03-12,1,45.06,0.1,40.55,17.38,West
ORD-31409566,CUST-589641,PROD-335843,2026-03-13,2,64.2,0.0,128.4,70.62,South
ORD-50003801,CUST-059686,PROD-516359,2026-03-13,8,144.97,0.0,1159.76,351.28,South
ORD-59117595,CUST-356447,PROD-622194,2026-03-15,13,55.65,0.15,614.93,194.26,West
ORD-15263876,CUST-741840,PROD-022735,2026-03-16,5,27.2,0.0,136.0,62.55,West
ORD-75978875,CUST-457665,PROD-121700,2026-03-16,2,139.42,0.05,264.9,139.29,Central
ORD-48840505,CUST-685399,PROD-841107,2026-03-16,15,2377.99,0.0,35669.85,17475.0,South
ORD-54363707,CUST-432772,PROD-848126,2026-03-16,10,23.23,0.2,185.84,70.96,East
ORD-23842807,CUST-866143,PROD-486426,2026-03-16,5,163.03,0.05,774.39,300.2,North
ORD-12973942,CUST-969635,PROD-516359,2026-03-16,9,144.97,0.15,1109.02,335.91,North
ORD-56544049,CUST-101165,PROD-888052,2026-03-17,1,1618.0,0.05,1537.1,572.76,South
ORD-30797800,CUST-679883,PROD-730442,2026-03-18,12,87.41,0.0,1048.92,491.28,West
ORD-33874494,CUST-880429,PROD-154616,2026-03-18,9,20.9,0.2,150.48,71.93,North
ORD-78347327,CUST-942629,PROD-486426,2026-03-18,13,163.03,0.0,2119.39,821.6,Central
ORD-63791612,CUST-814240,PROD-951955,2026-03-18,12,190.36,0.05,2170.1,818.86,West
ORD-35587960,CUST-817719,PROD-992635,2026-03-18,1,74.31,0.3,52.02,19.99,South
ORD-85815668,CUST-636837,PROD-883409,2026-03-19,2,18.06,0.05,34.31,14.88,East
ORD-14826374,CUST-558232,PROD-106996,2026-03-19,12,1629.21,0.0,19550.52,7050.72,North
ORD-36868737,CUST-737677,PROD-757188,2026-03-19,8,18.0,0.0,144.0,77.76,East
ORD-07256077,CUST-218256,PROD-872556,2026-03-19,15,1146.27,0.0,17194.05,6375.45,West
ORD-01607360,CUST-076360,PROD-512316,2026-03-19,7,45.56,0.2,255.14,101.86,West
ORD-74219317,CUST-340227,PROD-381308,2026-03-19,1,1193.85,0.2,955.08,513.39,West
ORD-72561453,CUST-101165,PROD-720755,2026-03-20,4,204.85,0.3,573.58,231.28,South
ORD-74447281,CUST-902683,PROD-795618,2026-03-20,4,772.66,0.1,2781.58,1297.4,South
ORD-94586492,CUST-668739,PROD-039662,2026-03-20,2,784.84,0.3,1098.78,511.66,South
ORD-70114974,CUST-887657,PROD-039662,2026-03-21,4,784.84,0.15,2668.46,1242.6,Central
ORD-32771372,CUST-468081,PROD-169975,2026-03-22,5,1108.24,0.15,4710.02,1590.48,West
ORD-62424420,CUST-138783,PROD-936678,2026-03-22,4,25.14,0.05,95.53,40.28,South
ORD-12744523,CUST-312434,PROD-992635,2026-03-22,7,74.31,0.2,416.14,159.88,North
ORD-77509208,CUST-983880,PROD-332427,2026-03-22,6,24.2,0.2,116.16,40.61,East
ORD-77874611,CUST-374837,PROD-381308,2026-03-23,14,1193.85,0.3,11699.73,6289.05,West
ORD-13633928,CUST-846748,PROD-683253,2026-03-23,12,30.08,0.2,288.77,123.55,West
ORD-18659343,CUST-880429,PROD-332427,2026-03-23,15,24.2,0.1,326.7,114.21,North
ORD-61820181,CUST-063353,PROD-718103,2026-03-24,1,116.62,0.3,81.63,28.46,East
ORD-69829135,CUST-238767,PROD-048880,2026-03-24,8,145.08,0.05,1102.61,569.62,North
ORD-87830713,CUST-242393,PROD-665569,2026-03-24,9,38.57,0.3,242.99,99.98,East
ORD-13391582,CUST-517396,PROD-338574,2026-03-25,7,140.36,0.1,884.27,445.03,South
ORD-27904819,CUST-813428,PROD-713886,2026-03-25,8,324.61,0.1,2337.19,1138.1,Central
ORD-34677684,CUST-749566,PROD-266559,2026-03-26,10,74.66,0.3,522.62,274.33,East
ORD-74341804,CUST-154970,PROD-610074,2026-03-26,5,43.36,0.0,216.8,81.65,North
ORD-09182189,CUST-194912,PROD-105630,2026-03-26,9,2484.65,0.05,21243.76,10758.64,South
ORD-98808489,CUST-779751,PROD-992635,2026-03-26,2,74.31,0.1,133.76,51.39,East
ORD-53780146,CUST-814240,PROD-332427,2026-03-26,10,24.2,0.05,229.9,80.37,West
ORD-03173865,CUST-776049,PROD-023384,2026-03-27,3,220.4,0.0,661.2,353.91,Central
ORD-94097120,CUST-540487,PROD-023384,2026-03-27,11,220.4,0.2,1939.52,1038.14,West
ORD-28376846,CUST-921017,PROD-643359,2026-03-27,5,8.87,0.0,44.35,22.95,North
ORD-24530000,CUST-025456,PROD-128223,2026-03-27,2,46.39,0.1,83.5,41.02,Central
ORD-72899538,CUST-182787,PROD-096853,2026-03-27,5,69.44,0.2,277.76,96.4,West
ORD-76057746,CUST-110621,PROD-713886,2026-03-27,6,324.61,0.0,1947.66,948.42,East
ORD-66111297,CUST-718885,PROD-474972,2026-03-27,8,1831.08,0.3,10254.05,4079.04,North
ORD-93205719,CUST-342502,PROD-547578,2026-03-27,9,62.53,0.0,562.77,273.24,Central
ORD-01997401,CUST-919500,PROD-841107,2026-03-28,13,2377.99,0.0,30913.87,15145.0,South
ORD-47544398,CUST-113222,PROD-610074,2026-03-28,3,43.36,0.0,130.08,48.99,East
